S.No,Scheme ID,Scheme Name,District,Block,T/W Vendor,No Of T/W,Drilling Depth,Pin-Point Date,Drilling Status,T/W Drill Start Date,T/W Drill End Date,T/W Logging Status,Logging Date,T/W Assembly Qty. (in nos.),T/W Assembly Size (mm),T/W Lowering Status,T/W Lowering Date,Gravel Requirement (Cum),T/W Gravel Status,Compressor Size Required (PSI),Compressor Hours Required,T/W Compressor Status,Compressor Completion Date,OP Unit Size (Cusec),OP Unit Hours,T/W OP Status,OP Unit Completion Date,Water Sample Status,Water Sample Approval Date,Remark,No of OHT,OHT Capacity (KL),Staging (m),SBC Vendor,SBC Sample Status,SBC Report Status,SBC Value,OHT Design Vendor,Design Approval Status,Drawing Availability Status,OHT Vendor,OHT Excavation Status,OHT PCC Status,OHT Footing Status,OHT Column Casting Status ,OHT Bracing Status,OHT Top Dome Casting Status,OHT Lower Dome Status,OHT Platform Casting Status,ZA Tank Installation Status,OHT Pipe Work Status,OHT Hydrostatic Test,No. of Pumps,Pump Capacity,Pump Head,Pumping Plant (LPM),Rising Main (m),Power Capacity,Power Source,DG Capacity (KVA),Pump House Vendor,Pump House Excavation Status,P/H PCC Base Status,P/H RCC Status,P/H Plastering Status,P/H Flooring Status,Pump Lowering Status,Pump House EM Work Status,Distribution Network Vendor Name,Distribition System Length,D/N Excavation Status,D/N Excavation (m),D/N Pipe Laying Status,D/N Pipe Laying (m),D/N Road Restoration Status,No of FHTC to be Installed,FHTC Installation Count,Boundary Wall Vendor Name,B/W Layout Demarcation Status,B/W Excavation Status,PCC Work Status,B/W Brick Work Status,B/W Column Casting Status,B/W Gate Installation Status
394,20096968,Kamalpur & Rasulpur Pachrasi,Ghazipur,Deokali,Shakti Infra Pvt Ltd,1,200,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,200x150,Not Started,Not Started,59,Not Available,600,60,Not Available,Not Started,0.5,100,Not Available,Not Started,To be taken,Not Approved,,1,100,18,Manohar,Collected,Awaited,,ATLC,Approved,Available,Shakti Infra Pvt Ltd,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,12.5,48,270,30,15,Electricity,0,Shakti Infra Pvt Ltd,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Shakti Infra Pvt Ltd,20692,Not Started,,Not Started,,Not Started,560,Not Started,Shakti Infra Pvt Ltd  ,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
395,20096985,Muhammadpur Bagahi,Chandauli,Niyamatabad,,1,200,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,Not Found,Not Started,Not Started,Not Found,Not Available,Not Found,Not Found,Not Available,Not Started,Not Found,Not Found,Not Available,Not Started,To be taken,Not Approved,,1,225,12,Skylone,Collected,Submitted,11,ATLC,Not Started,Not Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,7.5,46,780,40,23,Solar,20,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,10616,Not Started,,Not Started,,Not Started,648,Not Started,Shakti Infra Pvt Ltd  ,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
396,20096987,Saresar,Chandauli,Sakaldiha,Tubewell Expert,1,200,08-Jul-23,Not Started,Not Started,Not Started,Not Started,Not Started,1,Not Found,Not Started,Not Started,Not Found,Not Available,Not Found,Not Found,Not Available,Not Started,Not Found,Not Found,Not Available,Not Started,To be taken,Not Approved,,1,200,12,Skylone,Collected,Awaited,,ATLC,Not Started,Not Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,15,,630,40,19.5,Solar,20,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,7746,Not Started,,Not Started,,Not Started,564,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
397,20096988,Ghuron,Chandauli,Niyamatabad,TLEC,1,165,17/06/2023,Completed,20/06/2023,25/06/2023,Completed,28/06/2023,1,Not Found,Completed,02/07/2023,Not Found,Completed,Not Found,Not Found,Completed,14-Jul-23,Not Found,Not Found,Not Available,Not Started,To be taken,Not Approved,,1,75,12,Skylone,Collected,Submitted,11,ATLC,Approved,Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,12.5,,270,40,12.5,Solar,15,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,5280,Not Started,,Not Started,,Not Started,329,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
398,20096989,Dulahipur,Chandauli,Niyamatabad,,1,200,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,Not Found,Not Started,Not Started,Not Found,Not Available,Not Found,Not Found,Not Available,Not Started,Not Found,Not Found,Not Available,Not Started,To be taken,Not Approved,,1,300,12,Skylone,To be taken,Awaited,,Troynoya,Not Started,Not Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,7.5,,840,40,15,Electricity,0,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,20907,Not Started,,Not Started,,Not Started,1583,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
399,20097015,Math Uchori,Ghazipur,Saidpur,,1,300,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,200X150,Not Started,Not Started,81,Not Available,600,60,Not Available,Not Started,1,120,Not Available,Not Started,To be taken,Not Approved,,1,175,16,Vertizontal,To be taken,Awaited,,ATLC,Approved,Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,15,,580,40,19.5,Solar,0,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,18658,Not Started,,Not Started,,Not Started,698,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
400,20097016,Dawa & Amari,Ghazipur,Jakhania,,1,120,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,300X300,Not Started,Not Started,38,Not Available,250,60,Not Available,Not Started,1,120,Not Available,Not Started,To be taken,Not Approved,,1,150,12,Eagle,To be taken,Awaited,,ATLC,Approved,Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,7.5,41,400,40,10,Electricity,0,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,18057,Not Started,,Not Started,,Not Started,682,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
401,20097018,Newada,Ghazipur,Varachavar,,1,360,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,200X150,Not Started,Not Started,97,Not Available,600,60,Not Available,Not Started,0.5,100,Not Available,Not Started,To be taken,Not Approved,,1,100,12,Manohar,Collected,Awaited,,ATLC,Approved,Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,7.5,40,270,30,15,Electricity,0,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,11832,Not Started,,Not Started,,Not Started,510,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
402,20097029,Prahaladpur,Chandauli,Dhanapur,,1,165,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,Not Found,Not Started,Not Started,Not Found,Not Available,Not Found,Not Found,Not Available,Not Started,Not Found,Not Found,Not Available,Not Started,To be taken,Not Approved,,1,100,12,Skylone,Collected,Submitted,11,ATLC,Approved,Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,,,360,40,12.5,Solar,15,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,5724,Not Started,,Not Started,,Not Started,413,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
403,20097086,Todar Pur,Ghazipur,Bhanwarkol,,1,200,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,200X150,Not Started,Not Started,54,Not Available,350,60,Not Available,Not Started,1,120,Not Available,Not Started,To be taken,Not Approved,,1,125,14,Manohar,To be taken,Awaited,,ATLC,Approved,Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,10,43,420,30,16,Solar,15,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,9947,Not Started,,Not Started,,Not Started,452,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
404,20097087,Sasana,Ghazipur,Sadat,,1,100,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,300X300,Not Started,Not Started,33,Not Available,250,60,Not Available,Not Started,0.5,120,Not Available,Not Started,To be taken,Not Approved,,1,50,12,WSD,Collected,Submitted,10.56,ATLC,Not Started,Not Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,3,41,110,40,7.5,Electricity,0,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,6908,Not Started,,Not Started,,Not Started,289,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
405,20097088,Belsaree,Ghazipur,Bhanwarkol,,1,200,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,200X150,Not Started,Not Started,54,Not Available,350,60,Not Available,Not Started,0.5,100,Not Available,Not Started,To be taken,Not Approved,,1,75,16,Manohar,To be taken,Awaited,,ATLC,Design in Process,Not Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,7.5,44,170,30,15,Electricity,0,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,7582,Not Started,,Not Started,,Not Started,491,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
406,20097089,Durga Asthan,Ghazipur,Kasimabad,,1,100,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,300X300,Not Started,Not Started,33,Not Available,600,60,Not Available,Not Started,0.5,120,Not Available,Not Started,To be taken,Not Approved,,1,125,14,Shah & Pant,Collected,Awaited,,ATLC,Approved,Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,7.5,40,370,35,13,Solar,15,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,6521,Not Started,,Not Started,,Not Started,391,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
407,20097090,Khudabax Pur,Ghazipur,Jakhania,,1,120,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,300X300,Not Started,Not Started,38,Not Available,250,60,Not Available,Not Started,1,120,Not Available,Not Started,To be taken,Not Approved,,1,175,14,Eagle,To be taken,Awaited,,ATLC,Approved,Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,12.5,40,610,40,19.5,Solar,25,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,11138,Not Started,,Not Started,,Not Started,431,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
408,20097092,Isanpur Urf Hasanpur & Bhitari Taraf Sadur,Ghazipur,Deokali,Shakti Infra Pvt Ltd,1,220,25/06/2023,Completed,26/06/2023,01/07/2023,Completed,03/07/2023,1,200X200,Completed,10/07/2023,69,Completed,600,60,Not Available,Not Started,1,100,Not Available,Not Started,To be taken,Not Approved,,1,125,18,Manohar,To be taken,Awaited,,ATLC,Approved,Available,Shakti Infra Pvt Ltd,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,7.5,46,340,30,15,Electricity,0,Shakti Infra Pvt Ltd,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Shakti Infra Pvt Ltd,25204,WIP,550,WIP,550,Not Started,634,Not Started,Shakti Infra Pvt Ltd  ,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
409,20097093,Newadaa,Ghazipur,Saidpur,,1,300,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,200X150,Not Started,Not Started,81,Not Available,600,60,Not Available,Not Started,1,120,Not Available,Not Started,To be taken,Not Approved,,1,125,12,Vertizontal,To be taken,Awaited,,ATLC,Approved,Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,7.5,39,390,40,12.5,Solar,15,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,11331,Not Started,,Not Started,,Not Started,348,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
410,20097096,Navada & Shekhpur,Ghazipur,Saidpur,,1,300,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,200X150,Not Started,Not Started,81,Not Available,600,60,Not Available,Not Started,0.5,120,Not Available,Not Started,To be taken,Not Approved,,1,100,16,Vertizontal,Collected,Awaited,,ATLC,Approved,Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,7.5,43,280,40,7.5,Electricity,0,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,15877,Not Started,,Not Started,,Not Started,553,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
411,20097097,Dalpatpur & Partially Raisenpur,Ghazipur,Bhadaura,,1,200,23-Jun-23,Not Started,Not Started,Not Started,Not Started,Not Started,1,200X150,Not Started,Not Started,54,Not Available,350,60,Not Available,Not Started,1,120,Not Available,Not Started,To be taken,Not Approved,,1,150,18,Manohar,Collected,Awaited,,ATLC,Approved,Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,10,47,470,30,16,Solar,15,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,13225,Not Started,,Not Started,,Not Started,451,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
412,20097102,Surwat Shahpur,Ghazipur,Kasimabad,,1,100,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,300X300,Not Started,Not Started,30,Not Available,250,60,Not Available,Not Started,1,120,Not Available,Not Started,To be taken,Not Approved,,1,150,18,Shah & Pant,Collected,Awaited,,ATLC,Approved,Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,10,46,380,35,10,Electricity,0,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,27156,Not Started,,Not Started,,Not Started,748,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
413,20097105,Gehundi & Mahiuddinpur - Zone A & B,Ghazipur,Kasimabad,,2,360,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,2,"200X150, 300X300",Not Started,Not Started,97,Not Available,600,60,Not Available,Not Started,1,120,Not Available,Not Started,To be taken,Not Approved,,2,"100, 50","16, 12",Manohar,Collected,Awaited,,,"Approved, Not Approved","Available, Not Available",,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,2,7.5,43,340,70,20,Electricity,0,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,21510,Not Started,,Not Started,,Not Started,807,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
414,20097106,Siura - Zone A & Zone B,Ghazipur,Kasimabad,Durgesh Work Constructors,2,100,22/04/2023,Completed,24/04/2023,25/04/2023,Completed,30/04/2023,2,"300X300, 300X300",Not Started,Not Started,33,Available,600,60,Not Available,Not Started,1,120,Not Available,Not Started,To be taken,Not Approved,Failed - Salinity,2,"125, 50","14, 14",Shah & Pant,To be taken,Awaited,,ATLC,Under Approval,"Available, Not Available",Durgesh Work Constructors,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,2,"7.5, 5.00","41, 41","350, 150",70,19,Electricity,0,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,14051,Not Started,,Not Started,,Not Started,967,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
415,20097108,Shairatgahmar & Partially Raisenpur,Ghazipur,Bhadaura,Azhar,1,200,05/07/2023,Completed,07/07/2023,10/07/2023,Not Started,Not Started,1,300X150,Not Started,Not Started,57,Not Available,350,60,Not Available,Not Started,3,100,Not Available,Not Started,To be taken,Not Approved,Bore Collapsed,1,325,18,Manohar,Collected,Awaited,,Troynoya,Not Started,Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,17.5,46,920,40,30,Electricity,0,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,32729,Not Started,,Not Started,,Not Started,1618,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
416,20097669,Rasulabad,Ghazipur,Mardah,,1,360,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,200X150,Not Started,Not Started,97,Not Available,600,60,Not Available,Not Started,1,120,Not Available,Not Started,To be taken,Not Approved,,1,100,12,Shah & Pant,Collected,Submitted,8.5,ATLC,Approved,Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,7.5,39,340,35,13,Solar,15,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,4873,Not Started,,Not Started,,Not Started,334,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
417,20097670,Banka Khas,Ghazipur,Kasimabad,,1,100,Not Found,Not Started,Not Started,Not Started,Not Started,Not Started,1,300X300,Not Started,Not Started,35,Not Available,250,60,Not Available,Not Started,1,120,Not Available,Not Started,To be taken,Not Approved,,1,125,16,Shah & Pant,Collected,Submitted,8,ATLC,Approved,Available,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,1,7.5,43,320,35,10,Electricity,0,,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,Not Started,,15363,Not Started,,Not Started,,Not Started,533,Not Started,,Not Started,Not Started,Not Started,Not Started,Not Started ,Not Started
